client_id,sex,birth,age,s_idclient
c_8215,f,1956.0,66.0,c
c_1103,m,2003.0,19.0,c
c_5366,f,1941.0,81.0,c
c_2883,f,1972.0,50.0,c
c_2838,f,2001.0,21.0,c
c_2244,m,1937.0,85.0,c
c_308,f,2004.0,18.0,c
c_2859,f,1991.0,31.0,c
c_86,f,1994.0,28.0,c
c_7209,m,1978.0,44.0,c
c_920,m,1953.0,69.0,c
c_4056,m,1990.0,32.0,c
c_1435,f,1998.0,24.0,c
c_7700,f,1967.0,55.0,c
c_8005,f,1955.0,67.0,c
c_1211,m,1963.0,59.0,c
c_1550,m,1999.0,23.0,c
c_2351,m,1979.0,43.0,c
c_3557,m,1958.0,64.0,c
c_853,m,1967.0,55.0,c
c_4166,f,1996.0,26.0,c
c_650,f,1952.0,70.0,c
c_277,f,2000.0,22.0,c
c_1863,f,1981.0,41.0,c
c_7029,m,1996.0,26.0,c
c_7453,m,1986.0,36.0,c
c_7746,m,1995.0,27.0,c
c_6087,m,1977.0,45.0,c
c_223,f,1968.0,54.0,c
c_383,m,1980.0,42.0,c
c_6180,m,1957.0,65.0,c
c_1116,f,1996.0,26.0,c
c_3816,f,1984.0,38.0,c
c_6760,m,1971.0,51.0,c
c_165,m,1996.0,26.0,c
c_2038,f,1989.0,33.0,c
c_2400,f,1988.0,34.0,c
c_8408,f,1992.0,30.0,c
c_4847,f,1973.0,49.0,c
c_1219,f,1957.0,65.0,c
c_8480,m,1965.0,57.0,c
c_1526,f,1994.0,28.0,c
c_4734,m,1976.0,46.0,c
c_5827,f,1979.0,43.0,c
c_1654,f,1969.0,53.0,c
c_7942,m,1974.0,48.0,c
c_7283,m,1964.0,58.0,c
c_8440,f,1994.0,28.0,c
c_5537,m,1977.0,45.0,c
c_4205,m,1940.0,82.0,c
c_7285,f,1989.0,33.0,c
c_749,f,2004.0,18.0,c
c_5469,f,1960.0,62.0,c
c_1779,f,1995.0,27.0,c
c_354,m,2004.0,18.0,c
c_6106,f,1991.0,31.0,c
c_3387,f,1953.0,69.0,c
c_1251,f,1989.0,33.0,c
c_4301,m,1994.0,28.0,c
c_3827,m,1969.0,53.0,c
c_1402,f,1966.0,56.0,c
c_2502,f,1964.0,58.0,c
c_5858,m,1984.0,38.0,c
c_1069,f,1998.0,24.0,c
c_5712,f,1976.0,46.0,c
c_1637,f,1988.0,34.0,c
c_4653,m,1993.0,29.0,c
c_1692,f,2004.0,18.0,c
c_6290,f,1954.0,68.0,c
c_6835,m,1954.0,68.0,c
c_2170,f,1943.0,79.0,c
c_5514,f,1990.0,32.0,c
c_8538,m,1973.0,49.0,c
c_7723,f,1979.0,43.0,c
c_837,m,1954.0,68.0,c
c_6039,m,1986.0,36.0,c
c_4895,m,1999.0,23.0,c
c_128,f,1947.0,75.0,c
c_6112,f,1988.0,34.0,c
c_4509,m,1970.0,52.0,c
c_8556,m,1976.0,46.0,c
c_6272,m,1963.0,59.0,c
c_3389,m,1969.0,53.0,c
c_5862,f,1989.0,33.0,c
c_6639,m,1996.0,26.0,c
c_5021,f,2000.0,22.0,c
c_8269,f,1969.0,53.0,c
c_3435,m,1994.0,28.0,c
c_8445,f,1987.0,35.0,c
c_1347,m,1983.0,39.0,c
c_8089,f,1985.0,37.0,c
c_6492,f,1955.0,67.0,c
c_4809,m,1967.0,55.0,c
c_6241,f,1956.0,66.0,c
c_851,f,1966.0,56.0,c
c_474,m,1990.0,32.0,c
c_5090,m,1998.0,24.0,c
c_8548,m,1978.0,44.0,c
c_6275,f,2004.0,18.0,c
c_6049,m,1964.0,58.0,c
c_1658,f,1966.0,56.0,c
c_4331,f,1964.0,58.0,c
c_1408,m,1940.0,82.0,c
c_1862,m,2001.0,21.0,c
c_6311,f,1969.0,53.0,c
c_6946,f,1941.0,81.0,c
c_5342,m,1962.0,60.0,c
c_248,f,1988.0,34.0,c
c_1429,f,1985.0,37.0,c
c_3910,m,1954.0,68.0,c
c_7645,f,1954.0,68.0,c
c_7822,f,1995.0,27.0,c
c_2823,f,1968.0,54.0,c
c_599,m,1999.0,23.0,c
c_3130,m,1977.0,45.0,c
c_4564,m,2002.0,20.0,c
c_3837,m,1966.0,56.0,c
c_7647,m,1987.0,35.0,c
c_496,f,1968.0,54.0,c
c_3005,f,1972.0,50.0,c
c_7011,f,1996.0,26.0,c
c_4938,f,1975.0,47.0,c
c_3682,f,1953.0,69.0,c
c_2004,m,2002.0,20.0,c
c_1642,m,1996.0,26.0,c
c_8200,m,1942.0,80.0,c
c_1034,f,1964.0,58.0,c
c_6769,m,1979.0,43.0,c
c_5344,f,1984.0,38.0,c
c_8059,f,1959.0,63.0,c
c_3630,m,1991.0,31.0,c
c_3863,f,1941.0,81.0,c
c_228,f,1969.0,53.0,c
c_4997,m,1979.0,43.0,c
c_4426,f,1973.0,49.0,c
c_5246,f,1955.0,67.0,c
c_7699,f,1963.0,59.0,c
c_2868,m,1994.0,28.0,c
c_8572,f,1966.0,56.0,c
c_2928,f,1942.0,80.0,c
c_3894,f,1994.0,28.0,c
c_7929,f,1984.0,38.0,c
c_3437,m,1968.0,54.0,c
c_1688,m,1981.0,41.0,c
c_3725,f,1980.0,42.0,c
c_882,f,1989.0,33.0,c
c_4820,m,1974.0,48.0,c
c_8333,m,1963.0,59.0,c
c_1058,f,1969.0,53.0,c
c_6006,m,1959.0,63.0,c
c_6121,m,1960.0,62.0,c
c_6785,f,1962.0,60.0,c
c_5942,f,2004.0,18.0,c
c_1057,f,1977.0,45.0,c
c_3709,m,1974.0,48.0,c
c_6339,m,1986.0,36.0,c
c_8571,f,1999.0,23.0,c
c_2716,m,1965.0,57.0,c
c_339,f,1980.0,42.0,c
c_8233,m,1963.0,59.0,c
c_7850,f,1981.0,41.0,c
c_7730,m,1997.0,25.0,c
c_3320,m,1976.0,46.0,c
c_4503,m,1955.0,67.0,c
c_2585,m,1989.0,33.0,c
c_4506,f,1980.0,42.0,c
c_5330,m,1990.0,32.0,c
c_6952,f,1977.0,45.0,c
c_147,f,1956.0,66.0,c
c_2678,f,1994.0,28.0,c
c_5819,f,1991.0,31.0,c
c_4334,m,1931.0,91.0,c
c_1230,m,1993.0,29.0,c
c_5326,m,1994.0,28.0,c
c_1135,f,1966.0,56.0,c
c_2756,m,1990.0,32.0,c
c_1048,m,1998.0,24.0,c
c_5044,f,1977.0,45.0,c
c_5572,f,1961.0,61.0,c
c_3786,f,1958.0,64.0,c
c_5102,m,1971.0,51.0,c
c_3645,f,1986.0,36.0,c
c_1944,f,1957.0,65.0,c
c_2205,f,1957.0,65.0,c
c_653,m,1975.0,47.0,c
c_7076,m,1962.0,60.0,c
c_551,f,1998.0,24.0,c
c_6730,f,1985.0,37.0,c
c_5024,m,2003.0,19.0,c
c_2242,f,1991.0,31.0,c
c_2269,m,1998.0,24.0,c
c_2692,f,1976.0,46.0,c
c_5727,m,1969.0,53.0,c
c_3456,f,2003.0,19.0,c
c_5710,f,2003.0,19.0,c
c_6223,m,1962.0,60.0,c
c_234,m,1939.0,83.0,c
c_6393,f,1942.0,80.0,c
c_1922,m,1989.0,33.0,c
c_3929,f,1996.0,26.0,c
c_3328,m,1978.0,44.0,c
c_7252,m,1979.0,43.0,c
c_3581,m,1966.0,56.0,c
c_7643,m,2004.0,18.0,c
c_2600,f,1980.0,42.0,c
c_3337,m,1949.0,73.0,c
c_2420,f,2000.0,22.0,c
c_2727,m,1990.0,32.0,c
c_2648,f,2000.0,22.0,c
c_3751,m,1948.0,74.0,c
c_6141,f,1982.0,40.0,c
c_4188,f,1935.0,87.0,c
c_130,m,2004.0,18.0,c
c_2469,m,1999.0,23.0,c
c_5832,m,1977.0,45.0,c
c_8613,m,1971.0,51.0,c
c_5894,m,1975.0,47.0,c
c_8346,f,1979.0,43.0,c
c_4192,f,1945.0,77.0,c
c_5088,f,1970.0,52.0,c
c_3672,f,1962.0,60.0,c
c_4987,m,1959.0,63.0,c
c_620,f,2004.0,18.0,c
c_5507,f,1964.0,58.0,c
c_637,f,1995.0,27.0,c
c_4833,m,2004.0,18.0,c
c_8568,f,1989.0,33.0,c
c_1056,f,1995.0,27.0,c
c_4804,m,1991.0,31.0,c
c_5829,f,1989.0,33.0,c
c_1675,f,2000.0,22.0,c
c_6672,m,1982.0,40.0,c
c_3814,m,1989.0,33.0,c
c_8244,f,1994.0,28.0,c
c_5848,m,1996.0,26.0,c
c_8591,f,1952.0,70.0,c
c_1632,m,2004.0,18.0,c
c_3286,m,1981.0,41.0,c
c_4447,m,1956.0,66.0,c
c_8466,f,1968.0,54.0,c
c_8030,f,1958.0,64.0,c
c_1376,f,1949.0,73.0,c
c_898,f,1960.0,62.0,c
c_4669,m,1995.0,27.0,c
c_2734,m,2002.0,20.0,c
c_5131,m,1955.0,67.0,c
c_739,m,1970.0,52.0,c
c_5508,f,1974.0,48.0,c
c_7156,m,1994.0,28.0,c
c_3017,f,1992.0,30.0,c
c_4272,f,1959.0,63.0,c
c_7087,f,1958.0,64.0,c
c_2968,m,1963.0,59.0,c
c_3856,f,1972.0,50.0,c
c_3569,m,1979.0,43.0,c
c_4693,f,1995.0,27.0,c
c_7432,m,1968.0,54.0,c
c_989,m,1990.0,32.0,c
c_2356,f,1975.0,47.0,c
c_7401,m,1980.0,42.0,c
c_6403,m,1980.0,42.0,c
c_8407,f,2004.0,18.0,c
c_7709,m,1988.0,34.0,c
c_1096,f,1999.0,23.0,c
c_3242,m,1954.0,68.0,c
c_6612,f,1960.0,62.0,c
c_163,m,1963.0,59.0,c
c_2054,f,1990.0,32.0,c
c_848,m,1971.0,51.0,c
c_1694,f,1978.0,44.0,c
c_6843,f,2004.0,18.0,c
c_4922,m,1978.0,44.0,c
c_3554,f,1963.0,59.0,c
c_2991,m,1987.0,35.0,c
c_7123,m,2003.0,19.0,c
c_7919,f,1979.0,43.0,c
c_4293,f,1987.0,35.0,c
c_2401,m,1964.0,58.0,c
c_8539,m,1989.0,33.0,c
c_5885,f,1987.0,35.0,c
c_2314,f,1975.0,47.0,c
c_1771,f,1962.0,60.0,c
c_8190,f,1982.0,40.0,c
c_4204,m,2000.0,22.0,c
c_3633,m,2003.0,19.0,c
c_3290,m,1997.0,25.0,c
c_4888,f,1958.0,64.0,c
c_6186,m,1981.0,41.0,c
c_3288,m,1982.0,40.0,c
c_2035,f,1976.0,46.0,c
c_6439,f,2004.0,18.0,c
c_5588,f,1944.0,78.0,c
c_1315,m,1971.0,51.0,c
c_2945,f,1968.0,54.0,c
c_3472,m,1955.0,67.0,c
c_5347,m,1975.0,47.0,c
c_7787,m,1984.0,38.0,c
c_1661,m,1999.0,23.0,c
c_7003,f,1987.0,35.0,c
c_8399,f,1997.0,25.0,c
c_6169,f,1972.0,50.0,c
c_3102,m,1964.0,58.0,c
c_4007,f,1950.0,72.0,c
c_460,m,1969.0,53.0,c
c_8386,m,1978.0,44.0,c
c_2556,f,1986.0,36.0,c
c_1286,f,1981.0,41.0,c
c_728,m,1951.0,71.0,c
c_2762,m,1981.0,41.0,c
c_6578,m,1992.0,30.0,c
c_6381,m,1987.0,35.0,c
c_2057,m,1996.0,26.0,c
c_986,f,1993.0,29.0,c
c_6618,f,2004.0,18.0,c
c_8508,f,2004.0,18.0,c
c_1978,m,1999.0,23.0,c
c_1809,m,2000.0,22.0,c
c_2882,f,1997.0,25.0,c
c_1391,m,1991.0,31.0,c
c_7651,m,1968.0,54.0,c
c_1829,m,1934.0,88.0,c
c_7428,f,1965.0,57.0,c
c_8033,f,1966.0,56.0,c
c_3891,f,1967.0,55.0,c
c_2872,m,1993.0,29.0,c
c_842,m,1974.0,48.0,c
c_8116,f,1983.0,39.0,c
c_8199,f,1994.0,28.0,c
c_6530,m,1991.0,31.0,c
c_3076,m,1991.0,31.0,c
c_4314,m,1964.0,58.0,c
c_2438,f,1932.0,90.0,c
c_5639,m,1975.0,47.0,c
c_5803,f,1969.0,53.0,c
c_4149,f,1964.0,58.0,c
c_2464,m,1974.0,48.0,c
c_3449,f,1987.0,35.0,c
c_2291,f,1990.0,32.0,c
c_6694,f,1984.0,38.0,c
c_7607,m,1966.0,56.0,c
c_3306,m,1992.0,30.0,c
c_2951,m,1973.0,49.0,c
c_5915,m,1966.0,56.0,c
c_4478,f,1970.0,52.0,c
c_7547,f,1978.0,44.0,c
c_6855,m,1988.0,34.0,c
c_1796,m,2003.0,19.0,c
c_1401,f,1975.0,47.0,c
c_1767,f,1983.0,39.0,c
c_567,f,2004.0,18.0,c
c_7639,m,1977.0,45.0,c
c_6460,f,1959.0,63.0,c
c_3089,f,2004.0,18.0,c
c_5398,f,2001.0,21.0,c
c_846,f,1981.0,41.0,c
c_1047,m,1973.0,49.0,c
c_2222,m,1998.0,24.0,c
c_2338,m,2002.0,20.0,c
c_1746,m,1994.0,28.0,c
c_5225,m,2003.0,19.0,c
c_871,m,2004.0,18.0,c
c_3595,f,1963.0,59.0,c
c_108,f,1981.0,41.0,c
c_5324,m,1974.0,48.0,c
c_8004,f,1998.0,24.0,c
c_2954,f,1970.0,52.0,c
c_2891,m,1970.0,52.0,c
c_5210,f,1938.0,84.0,c
c_4402,m,1974.0,48.0,c
c_778,m,1984.0,38.0,c
c_6182,f,1978.0,44.0,c
c_252,f,1973.0,49.0,c
c_5217,f,2004.0,18.0,c
c_4280,f,2004.0,18.0,c
c_4810,f,1988.0,34.0,c
c_7017,f,1991.0,31.0,c
c_362,m,1949.0,73.0,c
c_8305,m,1993.0,29.0,c
c_2775,f,1976.0,46.0,c
c_6497,m,1959.0,63.0,c
c_7654,m,1988.0,34.0,c
c_5928,m,1969.0,53.0,c
c_3544,f,1967.0,55.0,c
c_5732,m,1978.0,44.0,c
c_3499,m,1954.0,68.0,c
c_5419,f,1999.0,23.0,c
c_8249,m,1964.0,58.0,c
c_2544,m,2004.0,18.0,c
c_6294,f,1998.0,24.0,c
c_321,m,1973.0,49.0,c
c_4511,f,1977.0,45.0,c
c_3015,f,1998.0,24.0,c
c_7789,m,1992.0,30.0,c
c_4086,f,1992.0,30.0,c
c_1383,f,2004.0,18.0,c
c_8090,m,1987.0,35.0,c
c_895,m,1967.0,55.0,c
c_4502,m,1996.0,26.0,c
c_1919,f,1980.0,42.0,c
c_2777,f,1972.0,50.0,c
c_5175,f,1951.0,71.0,c
c_4727,m,1995.0,27.0,c
c_4552,f,1988.0,34.0,c
c_7069,m,1977.0,45.0,c
c_7856,f,1983.0,39.0,c
c_6779,m,1995.0,27.0,c
c_4974,f,1972.0,50.0,c
c_8257,f,1967.0,55.0,c
c_8343,f,1989.0,33.0,c
c_7976,f,1988.0,34.0,c
c_403,f,1949.0,73.0,c
c_34,f,1954.0,68.0,c
c_4681,m,1960.0,62.0,c
c_5370,m,1980.0,42.0,c
c_2083,f,1934.0,88.0,c
c_6678,f,1983.0,39.0,c
c_4092,f,1992.0,30.0,c
c_6091,f,2001.0,21.0,c
c_8176,m,1976.0,46.0,c
c_1541,f,1977.0,45.0,c
c_1484,f,1960.0,62.0,c
c_5461,f,1974.0,48.0,c
c_4395,m,2002.0,20.0,c
c_3838,f,1967.0,55.0,c
c_8056,m,1985.0,37.0,c
c_7038,m,1990.0,32.0,c
c_8129,f,1967.0,55.0,c
c_6036,m,1987.0,35.0,c
c_6331,m,1979.0,43.0,c
c_2667,f,1982.0,40.0,c
c_1438,m,1967.0,55.0,c
c_2027,f,2000.0,22.0,c
c_1897,m,2004.0,18.0,c
c_2490,m,1999.0,23.0,c
c_3251,f,2002.0,20.0,c
c_8511,f,1969.0,53.0,c
c_5371,m,1981.0,41.0,c
c_3285,m,1989.0,33.0,c
c_2145,m,1985.0,37.0,c
c_612,m,1967.0,55.0,c
c_1456,m,1980.0,42.0,c
c_4901,m,1980.0,42.0,c
c_7770,f,2000.0,22.0,c
c_7466,f,2004.0,18.0,c
c_8160,f,1984.0,38.0,c
c_1428,f,1983.0,39.0,c
c_7106,m,1983.0,39.0,c
c_7481,m,1986.0,36.0,c
c_323,f,1939.0,83.0,c
c_2625,m,2004.0,18.0,c
c_5951,m,1982.0,40.0,c
c_6697,f,1973.0,49.0,c
c_3226,m,1998.0,24.0,c
c_1355,m,1958.0,64.0,c
c_3928,f,1995.0,27.0,c
c_1709,f,1967.0,55.0,c
c_151,m,1966.0,56.0,c
c_7681,f,1946.0,76.0,c
c_6429,f,1980.0,42.0,c
c_745,f,1967.0,55.0,c
c_6273,f,1956.0,66.0,c
c_3506,m,1988.0,34.0,c
c_2637,m,1966.0,56.0,c
c_789,m,2004.0,18.0,c
c_6943,f,1956.0,66.0,c
c_4012,f,1996.0,26.0,c
c_8359,f,1965.0,57.0,c
c_3937,m,1979.0,43.0,c
c_7177,f,1974.0,48.0,c
c_635,m,1968.0,54.0,c
c_2635,f,1966.0,56.0,c
c_5421,f,1965.0,57.0,c
c_2067,m,1978.0,44.0,c
c_6781,m,1966.0,56.0,c
c_3767,f,1987.0,35.0,c
c_1543,f,1956.0,66.0,c
c_3447,f,1955.0,67.0,c
c_1969,f,1992.0,30.0,c
c_1411,m,1983.0,39.0,c
c_4014,m,1974.0,48.0,c
c_8363,f,1996.0,26.0,c
c_3145,f,1995.0,27.0,c
c_3823,f,1981.0,41.0,c
c_7978,f,1989.0,33.0,c
c_172,m,1962.0,60.0,c
c_1001,m,1982.0,40.0,c
c_666,m,1986.0,36.0,c
c_3097,f,1940.0,82.0,c
c_5166,m,1980.0,42.0,c
c_7037,f,1973.0,49.0,c
c_3836,f,1934.0,88.0,c
c_5704,m,1968.0,54.0,c
c_4368,f,1973.0,49.0,c
c_5969,m,1965.0,57.0,c
c_2847,f,1999.0,23.0,c
c_6041,m,1962.0,60.0,c
c_8531,m,2003.0,19.0,c
c_6667,f,1942.0,80.0,c
c_2111,f,1959.0,63.0,c
c_2986,m,1965.0,57.0,c
c_4968,m,1988.0,34.0,c
c_3529,f,1984.0,38.0,c
c_3619,f,1940.0,82.0,c
c_7103,m,1968.0,54.0,c
c_3858,f,1973.0,49.0,c
c_4150,f,1963.0,59.0,c
c_6043,f,1982.0,40.0,c
c_8009,f,1948.0,74.0,c
c_6073,m,1978.0,44.0,c
c_6300,m,1965.0,57.0,c
c_3620,f,1979.0,43.0,c
c_5187,f,1970.0,52.0,c
c_915,f,1956.0,66.0,c
c_6084,m,2002.0,20.0,c
c_2816,f,1997.0,25.0,c
c_2117,f,1988.0,34.0,c
c_473,f,1997.0,25.0,c
c_2802,m,1963.0,59.0,c
c_4604,m,1970.0,52.0,c
c_3834,m,1981.0,41.0,c
c_3871,f,1988.0,34.0,c
c_4516,f,1959.0,63.0,c
c_3307,m,1952.0,70.0,c
c_7108,f,1961.0,61.0,c
c_7600,f,1957.0,65.0,c
c_4790,m,1995.0,27.0,c
c_1757,f,1987.0,35.0,c
c_1962,f,2002.0,20.0,c
c_6569,m,1955.0,67.0,c
c_4566,m,1983.0,39.0,c
c_6628,m,1959.0,63.0,c
c_2219,f,2000.0,22.0,c
c_71,m,1942.0,80.0,c
c_5938,m,1976.0,46.0,c
c_1281,f,1995.0,27.0,c
c_4420,f,1983.0,39.0,c
c_3799,m,1995.0,27.0,c
c_4240,m,1953.0,69.0,c
c_7668,f,1999.0,23.0,c
c_7726,f,1975.0,47.0,c
c_3820,f,1975.0,47.0,c
c_2079,m,1959.0,63.0,c
c_4960,f,1956.0,66.0,c
c_1852,m,2004.0,18.0,c
c_6634,f,1964.0,58.0,c
c_7560,m,2004.0,18.0,c
c_7280,m,1980.0,42.0,c
c_274,m,1953.0,69.0,c
c_5444,m,1982.0,40.0,c
c_2073,f,1948.0,74.0,c
c_8247,f,1988.0,34.0,c
c_2560,f,1975.0,47.0,c
c_1627,m,1955.0,67.0,c
c_534,m,1981.0,41.0,c
c_3636,f,1975.0,47.0,c
c_6763,f,2003.0,19.0,c
c_2930,f,1974.0,48.0,c
c_1296,m,1980.0,42.0,c
c_4317,m,1990.0,32.0,c
c_7381,f,1977.0,45.0,c
c_217,m,1995.0,27.0,c
c_5397,f,1971.0,51.0,c
c_1421,f,1978.0,44.0,c
c_4940,m,1954.0,68.0,c
c_7502,m,1977.0,45.0,c
c_4048,m,1979.0,43.0,c
c_1338,f,1987.0,35.0,c
c_1288,f,1982.0,40.0,c
c_1659,m,1985.0,37.0,c
c_3249,f,1982.0,40.0,c
c_5213,m,1999.0,23.0,c
c_834,m,1972.0,50.0,c
c_6487,f,2004.0,18.0,c
c_3547,m,1971.0,51.0,c
c_8212,f,1995.0,27.0,c
c_1992,f,1956.0,66.0,c
c_3116,f,1973.0,49.0,c
c_4534,m,1956.0,66.0,c
c_2074,f,1994.0,28.0,c
c_5587,f,1977.0,45.0,c
c_6220,f,1956.0,66.0,c
c_7048,m,1981.0,41.0,c
c_7883,f,2003.0,19.0,c
c_3882,f,1985.0,37.0,c
c_1812,m,1982.0,40.0,c
c_6738,m,1979.0,43.0,c
c_1441,m,1977.0,45.0,c
c_3495,m,1989.0,33.0,c
c_1294,f,1959.0,63.0,c
c_175,m,1970.0,52.0,c
c_7705,m,1983.0,39.0,c
c_5775,f,1949.0,73.0,c
c_479,f,1983.0,39.0,c
c_7099,f,1971.0,51.0,c
c_1557,f,1976.0,46.0,c
c_2345,f,1981.0,41.0,c
c_8154,f,1989.0,33.0,c
c_2773,m,1997.0,25.0,c
c_5261,m,1978.0,44.0,c
c_3120,m,1966.0,56.0,c
c_2702,m,2000.0,22.0,c
c_4110,m,1996.0,26.0,c
c_7113,f,1966.0,56.0,c
c_664,m,1960.0,62.0,c
c_5700,f,1995.0,27.0,c
c_1398,m,1993.0,29.0,c
c_3673,m,1971.0,51.0,c
c_7101,f,1983.0,39.0,c
c_4339,f,1934.0,88.0,c
c_2918,m,1976.0,46.0,c
c_6636,f,1992.0,30.0,c
c_524,m,1967.0,55.0,c
c_6268,m,1991.0,31.0,c
c_8,m,1975.0,47.0,c
c_3090,f,1974.0,48.0,c
c_7059,m,1990.0,32.0,c
c_6658,f,1968.0,54.0,c
c_3860,f,2004.0,18.0,c
c_7855,f,1990.0,32.0,c
c_4414,f,1971.0,51.0,c
c_8588,f,1946.0,76.0,c
c_6676,m,1998.0,24.0,c
c_2059,f,1992.0,30.0,c
c_8587,m,1955.0,67.0,c
c_4782,f,1968.0,54.0,c
c_1877,f,1956.0,66.0,c
c_1714,m,1990.0,32.0,c
c_8002,m,1973.0,49.0,c
c_2731,f,1997.0,25.0,c
c_373,m,2002.0,20.0,c
c_3172,f,1978.0,44.0,c
c_2138,f,1998.0,24.0,c
c_3113,m,1964.0,58.0,c
c_1097,m,1953.0,69.0,c
c_7400,m,1967.0,55.0,c
c_378,m,1958.0,64.0,c
c_1173,m,1996.0,26.0,c
c_5402,m,1973.0,49.0,c
c_7517,f,1957.0,65.0,c
c_6989,m,1979.0,43.0,c
c_7953,m,1976.0,46.0,c
c_7180,f,1959.0,63.0,c
c_532,m,1982.0,40.0,c
c_1641,f,1995.0,27.0,c
c_8390,f,1999.0,23.0,c
c_6765,f,1958.0,64.0,c
c_7773,m,2001.0,21.0,c
c_884,m,1958.0,64.0,c
c_5549,f,2004.0,18.0,c
c_6736,m,1993.0,29.0,c
c_6893,f,1983.0,39.0,c
c_4592,m,1957.0,65.0,c
c_4963,m,1950.0,72.0,c
c_7130,m,1939.0,83.0,c
c_1712,f,1967.0,55.0,c
c_1290,f,1997.0,25.0,c
c_2767,f,1978.0,44.0,c
c_7550,f,1973.0,49.0,c
c_2340,m,1942.0,80.0,c
c_8405,m,1947.0,75.0,c
c_5489,f,1977.0,45.0,c
c_3272,m,1999.0,23.0,c
c_269,f,1996.0,26.0,c
c_5515,f,1999.0,23.0,c
c_3394,f,1978.0,44.0,c
c_6499,f,2003.0,19.0,c
c_4729,f,1988.0,34.0,c
c_253,m,2004.0,18.0,c
c_5844,m,1983.0,39.0,c
c_3826,f,2001.0,21.0,c
c_2760,f,1981.0,41.0,c
c_3445,m,1985.0,37.0,c
c_7702,f,1989.0,33.0,c
c_5770,f,1977.0,45.0,c
c_3790,f,1986.0,36.0,c
c_1500,m,1974.0,48.0,c
c_5782,f,1975.0,47.0,c
c_8285,f,1955.0,67.0,c
c_655,m,2000.0,22.0,c
c_3696,f,1974.0,48.0,c
c_8473,f,1983.0,39.0,c
c_3421,m,2004.0,18.0,c
c_2784,f,1948.0,74.0,c
c_4885,f,1968.0,54.0,c
c_2293,f,2000.0,22.0,c
c_3441,f,1954.0,68.0,c
c_7938,m,1972.0,50.0,c
c_4872,f,1978.0,44.0,c
c_7254,f,1942.0,80.0,c
c_7079,f,1969.0,53.0,c
c_8456,f,1970.0,52.0,c
c_8410,f,1992.0,30.0,c
c_1681,f,1970.0,52.0,c
c_6111,f,1979.0,43.0,c
c_7368,m,1949.0,73.0,c
c_1990,m,1952.0,70.0,c
c_5412,m,2000.0,22.0,c
c_152,m,1990.0,32.0,c
c_8454,m,1959.0,63.0,c
c_5664,f,1997.0,25.0,c
c_5389,m,1988.0,34.0,c
c_1609,m,1980.0,42.0,c
c_2018,m,1992.0,30.0,c
c_658,f,1959.0,63.0,c
c_3498,m,1990.0,32.0,c
c_1329,m,1997.0,25.0,c
c_1417,m,2002.0,20.0,c
c_2715,m,1997.0,25.0,c
c_6715,m,1997.0,25.0,c
c_5966,f,1951.0,71.0,c
c_4913,f,1989.0,33.0,c
c_4089,f,1983.0,39.0,c
c_4709,f,1965.0,57.0,c
c_2866,f,1992.0,30.0,c
c_2532,f,1995.0,27.0,c
c_1950,f,1968.0,54.0,c
c_1224,f,1955.0,67.0,c
c_3830,f,1974.0,48.0,c
c_4471,f,1991.0,31.0,c
c_7701,m,2004.0,18.0,c
c_5527,f,1992.0,30.0,c
c_2876,f,1992.0,30.0,c
c_5434,f,1965.0,57.0,c
c_1280,m,1984.0,38.0,c
c_8375,f,1939.0,83.0,c
c_2109,f,1955.0,67.0,c
c_162,m,1994.0,28.0,c
c_1334,m,1978.0,44.0,c
c_506,f,1937.0,85.0,c
c_7604,m,1996.0,26.0,c
c_342,f,1963.0,59.0,c
c_5926,m,1955.0,67.0,c
c_8522,f,1975.0,47.0,c
c_4772,f,1971.0,51.0,c
c_7932,f,1980.0,42.0,c
c_5677,m,1957.0,65.0,c
c_5249,m,1995.0,27.0,c
c_3178,f,1993.0,29.0,c
c_5744,f,1959.0,63.0,c
c_257,m,1996.0,26.0,c
c_7397,f,1972.0,50.0,c
c_2995,f,1988.0,34.0,c
c_5689,m,1979.0,43.0,c
c_94,m,1996.0,26.0,c
c_2992,f,1974.0,48.0,c
c_3500,m,1974.0,48.0,c
c_2741,f,1933.0,89.0,c
c_6353,f,1983.0,39.0,c
c_6941,m,2000.0,22.0,c
c_5106,m,1966.0,56.0,c
c_4953,m,1979.0,43.0,c
c_4344,m,1968.0,54.0,c
c_7549,m,1997.0,25.0,c
c_7737,m,1988.0,34.0,c
c_2971,m,1995.0,27.0,c
c_5257,f,1972.0,50.0,c
c_2268,m,1957.0,65.0,c
c_8615,f,1972.0,50.0,c
c_5745,f,1974.0,48.0,c
c_399,f,1980.0,42.0,c
c_542,m,1955.0,67.0,c
c_5933,f,1984.0,38.0,c
c_400,f,1968.0,54.0,c
c_2952,m,1964.0,58.0,c
c_4088,f,1951.0,71.0,c
c_4561,f,1974.0,48.0,c
c_7996,f,1987.0,35.0,c
c_8025,f,1950.0,72.0,c
c_705,m,1964.0,58.0,c
c_5173,f,2002.0,20.0,c
c_1506,m,1999.0,23.0,c
c_8175,f,1962.0,60.0,c
c_6840,m,1948.0,74.0,c
c_7847,f,1988.0,34.0,c
c_4748,f,1948.0,74.0,c
c_7858,f,1976.0,46.0,c
c_1856,m,1976.0,46.0,c
c_8611,f,1938.0,84.0,c
c_566,m,1982.0,40.0,c
c_8601,f,1960.0,62.0,c
c_6930,m,2004.0,18.0,c
